title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"I'll Take Your Dead",movie,Horror,2018,tt7962932,5.6,5040,ES
Splinters,movie,Drama,2018,tt7513016,6.1,54,"CA, US"
"Edge of the Knife",movie,"Drama, History",2018,tt8947034,6.5,401,CA
Ava,movie,"Action, Crime, Drama",2020,tt8784956,5.5,64486,"GB, IE"
Dreamfools,movie,Comedy,2018,tt8514690,5.8,415,IT
"Garage Sale Mystery: Pandora's Box",movie,"Crime, Drama, Mystery",2018,tt8045978,6.9,790,US
"Light in the Water",movie,Documentary,2018,tt8184388,7.6,78,CA
"Garage Sale Mystery: The Mask Murder",movie,"Crime, Drama, Mystery",2018,tt8080578,6.9,767,US
"Garage Sale Mysteries: Murder In D Minor",movie,"Crime, Drama, Mystery",2018,tt8750664,7,740,US
"Amazed by You",movie,Family,2017,tt6659930,5.2,181,US
Monica,movie,Drama,2022,tt6337816,6.3,1520,US
"Garage Sale Mysteries: Picture a Murder",movie,"Crime, Drama, Mystery",2018,tt8594624,7,729,US
"The Rise and Fall of Pablo Escobar",movie,Documentary,2018,,,,US
Hustlers,movie,"Comedy, Crime, Drama",2019,tt5503686,6.3,109185,IN
"All Styles",movie,"Drama, Family",2018,tt7307136,4.3,144,US
Dillagi,movie,"Comedy, Drama, Romance",1966,tt0350813,6.5,24,"AU, IN, US"
Monument,movie,"Drama, Thriller",2018,tt8744608,5.9,521,"CA, US"
Deadtectives,movie,"Comedy, Horror",2018,tt3503068,5.9,2763,"AU, CA, US"
"Kaliyuga Kannan",movie,"Comedy, Drama",1974,tt0234003,7.8,8,"IN, US"
"H is for Happiness",movie,"Comedy, Drama, Family",2019,tt6943854,6.6,742,US
"The Wind",movie,"Drama, Horror, Mystery",2018,tt8426594,5.6,9832,US
"Duniyadari the Film",movie,Drama,2017,tt6437870,7.5,92,"IN, US"
Loro,movie,"Biography, Drama",2018,tt10182822,6.7,7402,"CA, US"
Nostalgia,movie,Drama,2022,tt14034614,6.7,3586,IT
Chandragiri,movie,Drama,2018,tt8387376,4.9,17,"IN, US"
"Wolf Hound",movie,"Action, Adventure, War",2022,tt7319486,3.7,1254,DE
"Don't Go",movie,"Drama, Mystery, Thriller",2018,tt3339680,5.2,1776,US
Dharasnan,movie,Drama,2018,tt8489884,5.4,37,"AU, IN, US"
"Santa Jaws",movie,"Action, Adventure, Comedy",2018,tt8305692,4,1507,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Dulari,movie,"Musical, Romance",1949,tt0130643,6.6,51,"AU, IN, US"
"KAYA: The Mystery Unfolds",movie,"Mystery, Thriller",2018,,,,US
"Sometimes Always Never",movie,"Comedy, Drama, Mystery",2018,tt5068162,6.3,3350,"AU, BR"
"United Colors of Bennett Song",movie,"Comedy, Drama, Family",2018,tt6841812,4.1,334,US
"The Great Alaskan Race",movie,"Action, Adventure, Drama",2019,tt7066546,5.3,734,US
"Season for Love",movie,"Action, Family, Romance",2018,tt8826626,6.5,1580,US
"Wedding of Dreams",movie,"Comedy, Music, Romance",2018,tt8351424,5.5,516,US
"Truly, Madly, Sweetly",movie,"Drama, Romance",2018,tt7116712,6.5,1315,US
"All of My Heart: The Wedding",movie,Romance,2018,tt8589788,7.1,1439,US
Anari,movie,"Drama, Romance",1975,tt0072642,6.6,46,"IN, US"
"Hum Dono",movie,"Comedy, Family, Musical",1985,tt0087434,6.6,83,"IN, US"
"The Chambermaid",movie,Drama,2018,tt8331988,7,2147,GB
Gwen,movie,"Drama, History, Horror",2018,tt5149490,5.7,5837,"CA, GB, US"
Feral,movie,"Drama, Horror, Mystery",2018,tt6937878,5.7,150,ES
Bloodline,movie,"Crime, Horror, Thriller",2018,tt8883524,6,9300,CA
Faulad,movie,"Action, Adventure, Drama",1963,tt0175608,6.4,30,"AU, IN, US"
"Chaar Maharathi",movie,Action,1985,tt4807378,4.2,14,"IN, US"
"Hanste Khelte",movie,Crime,1984,tt1252292,5.8,30,"IN, US"
"Alcatraz Escape: The Lost Evidence",movie,Documentary,2018,tt8453538,6.5,71,US
"Framing John DeLorean",movie,"Biography, Documentary, Drama",2019,tt6256978,6.5,2571,US
"Conditions Apply: Ati Lagu",movie,Drama,2017,tt7010318,7,24,"AU, IN, US"
"The Dead Room",movie,Horror,2018,tt9121906,5.8,513,"CA, US"
Cherry,movie,"Biography, Crime, Drama",2021,tt9130508,6.6,38580,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"The Clovehitch Killer",movie,"Crime, Drama, Horror",2018,tt6269368,6.5,36514,US
"Falling for You",movie,Romance,2018,tt8989874,6.6,1692,US
"The Other Side",movie,"Comedy, Drama, Romance",2018,tt5335244,4.4,146,US
Tamburo,movie,Comedy,2017,tt7194616,6.8,43,"IN, US"
"The Woman Who Loves Giraffes",movie,Documentary,2018,tt8901942,7.7,289,US
"Homecoming Revenge",movie,Thriller,2018,tt7335892,4.6,353,US
"The Nest",movie,"Drama, Romance, Thriller",2020,tt8338762,6.3,19395,US
"Far from the Apple Tree",movie,Fantasy,2019,tt6910670,5,100,GB
"Le Versailles secret de Marie-Antoinette",movie,"Documentary, Drama, History",2018,tt7414302,6.9,79,US
"Mother's Day",movie,Drama,2018,tt8272218,7.5,397,"CA, US"
Benjamin,movie,"Comedy, Drama, Romance",2018,tt7455076,6.6,2565,CA
"Conrad & Michelle: If Words Could Kill",movie,Drama,2018,tt8883492,5.6,442,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
"Knives Out",movie,"Comedy, Crime, Drama",2019,tt8946378,7.9,794333,"BR, CL, CO, MX"
"Isy Way Out",movie,Drama,2018,tt7843026,6.7,339,DE
"Greener Grass",movie,Comedy,2019,tt7422822,6.4,5874,US
Vellinakshatram,movie,"Horror, Mystery",2004,tt0393941,5.2,423,"IN, US"
"Under the Autumn Moon",movie,"Comedy, Drama, Romance",2018,tt8863322,6.5,1626,US
"Love, of Course",movie,"Comedy, Romance",2018,tt8989870,6.7,1354,US
Sathyam,movie,"Action, Thriller",2004,tt0430568,4.7,251,US
Krithyam,movie,"Action, Thriller",2005,tt0468785,3.3,122,"IN, US"
Asthram,movie,Drama,1983,tt0215529,6.7,21,"IN, US"
Sweetheart,movie,"Comedy, Drama, Romance",2019,tt7682382,6.1,987,CA
"Leonardo: The Mystery of the Lost Portrait",movie,Documentary,2019,tt11366234,7,37,"GB, US"
"El Chicano",movie,"Action, Crime, Drama",2018,tt7374952,5.4,1649,US
"Canal Street",movie,"Drama, Thriller",2018,tt6183104,5,421,US
"Color Out of Space",movie,"Horror, Mystery, Sci-Fi",2019,tt5073642,6.2,59272,"AU, GB, US"
"Sam Morril: Positive Influence",movie,Comedy,2018,tt9014006,7.3,324,"AU, US"
"No One Would Tell",movie,Drama,2018,tt8883456,6.4,948,US
Passport,movie,Drama,1983,,,,US
"Last Christmas",movie,"Comedy, Drama, Fantasy",2019,tt8623904,6.5,91811,AU
"Christmas at Pemberley Manor",movie,"Comedy, Romance",2018,tt8498184,6.3,2862,US
"Marrying Father Christmas",movie,"Drama, Mystery, Romance",2018,tt8022676,6.3,1618,US
"A Godwink Christmas",movie,"Drama, Romance",2018,tt8974850,6.6,2114,US
"Christmas Everlasting",movie,"Drama, Romance",2018,tt9028802,6.3,1164,US
"Memories of Christmas",movie,"Drama, Romance",2018,tt8990334,6.1,820,US
"Echo in the Canyon",movie,"Documentary, Music",2018,tt8884430,7,4095,US
"Road to Christmas",movie,"Comedy, Drama, Romance",2018,tt8732914,6.7,2292,US
"Christmas in Love",movie,"Drama, Romance",2018,tt9033712,6.3,2311,US
"Mingle All the Way",movie,"Drama, Romance",2018,tt9033628,6.8,3038,US
"Christmas at the Palace",movie,Romance,2018,tt9033632,6.3,2599,US
"Christmas at Grand Valley",movie,"Comedy, Drama, Romance",2018,tt9028784,6.3,1532,US
"Christmas in Evergreen: Letters to Santa",movie,"Drama, Fantasy, Romance",2018,tt9033634,6.7,2196,US
"A Majestic Christmas",movie,"Comedy, Drama, Romance",2018,tt9033636,5.9,742,US
"Homegrown Christmas",movie,Romance,2018,tt9032562,6,1316,US
"Christmas Wonderland",movie,"Comedy, Drama, Romance",2018,tt9028856,5.9,3504,"IN, US"
"A Gingerbread Romance",movie,"Drama, Family, Romance",2018,tt9028866,5.5,968,US
"Entertaining Christmas",movie,"Comedy, Romance",2018,tt9028872,6.1,1168,US
"Christmas Made to Order",movie,Romance,2018,tt9028880,5.7,4996,"IN, US"
"A Midnight Kiss",movie,Romance,2018,tt9028890,6,1028,US
"A Simple Wedding",movie,"Comedy, Romance",2018,tt6328242,5.4,1180,"BR, CL, CO, MX"
"The Colors of Emily",movie,"Drama, Mystery, Thriller",2017,tt3809976,5.1,31,US
"Hope at Christmas",movie,"Comedy, Drama, Romance",2018,tt9033640,6.5,1681,US
"Welcome to Christmas",movie,"Comedy, Drama, Romance",2018,tt9033308,6.3,1550,US
"Northern Lights of Christmas",movie,Romance,2018,tt9029324,6.6,1689,US
"Reunited at Christmas",movie,"Drama, Romance",2018,tt9033646,6.2,1397,US
"Behold the Earth",movie,Documentary,2017,tt6776642,5.1,10,US
"American Dreamer",movie,"Crime, Drama, Thriller",2018,tt6769326,6.2,1088,BR
"The Pool",movie,"Action, Drama, Horror",2018,tt9128686,5.3,3608,"AU, CA, US"
"Faith, Love & Chocolate",movie,"Comedy, Drama, Family",2018,tt4318696,5.6,113,US
Boo!,movie,"Drama, Horror, Mystery",2018,tt7235038,3.5,1390,"AR, BR, CL, CO, MX"
"Christmas with a View",movie,"Drama, Romance",2018,tt8041006,5.2,5581,US
"Saint Judy",movie,"Biography, Drama",2018,tt5431284,6.5,1772,BR
Monday,movie,"Drama, Romance",2020,tt8884906,5.7,5785,"CA, US"
"Joel Creasey: Fame Whore",movie,Comedy,2020,tt13309656,5.6,26,AU
"Believe Me: The Abduction of Lisa McVey",movie,"Biography, Crime, Drama",2018,tt9072202,7.2,16818,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE"
"Holy Lands",movie,"Comedy, Drama",2017,tt6383494,5.8,1740,DE
"16 Bars",movie,Documentary,2018,tt10021622,7.3,62,CA
Baghead,movie,"Fantasy, Horror, Short",2017,tt7938420,7.5,255,US
Sanjog,movie,Drama,1985,tt0089959,5.8,117,"AU, IN, US"
"Dhoti Lota Aur Chowpatty",movie,Comedy,1975,tt0315487,4.6,25,"IN, US"
"70 Big Ones",movie,Thriller,2018,tt7972178,5.9,1336,"AR, BR, CL, CO, MX"
"My Christmas Inn",movie,"Comedy, Drama, Romance",2018,tt9058820,5.6,2436,US
"Jingle Around the Clock",movie,"Comedy, Romance",2018,tt9168384,6.5,1584,US
"The Family Business: Trump and Taxes",movie,"Biography, Documentary",2018,tt9081930,6.6,151,US
"Praise This",movie,"Musical, Romance",2023,tt9658388,5.7,1209,AU
"A Veteran's Christmas",movie,"Drama, Romance",2018,tt9103602,7,2451,US
"How to Catch a Serial Killer",movie,"Crime, Documentary",2018,tt9028632,6.4,254,"CA, US"
Abrakadabra,movie,"Horror, Mystery, Thriller",2018,tt8422146,5.3,620,ES
"Once Upon a Christmas Miracle",movie,"Comedy, Drama, Romance",2018,tt9087578,7.3,2681,US
"Jingle Belle",movie,"Drama, Music, Romance",2018,tt9058902,5.9,606,US
Geetha,movie,"Drama, Romance",1981,tt2355603,8.6,118,US
"Mighty Pups",movie,"Adventure, Animation, Comedy",2018,tt6889128,5,187,"AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, VE"
"When We Last Spoke",movie,Drama,2019,tt8766120,7,627,US
"No Escape Room",movie,"Horror, Mystery, Thriller",2018,tt9099102,5,5504,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Comrade,movie,Drama,2017,tt14773236,6.2,10,"AU, IN, US"
"10 Minutes Gone",movie,"Action, Crime, Mystery",2019,tt8809652,3.6,4507,"AR, BR, CL, CO, MX"
"Real Fake: The Art, Life & Crimes of Elmyr De Hory",movie,Documentary,2017,tt1890370,5.8,36,CA
"Welcome to Mercy",movie,"Drama, Horror, Mystery",2018,tt2233979,4.8,1052,US
"Darrow & Darrow: Body of Evidence",movie,"Comedy, Crime, Mystery",2018,tt8710040,7.1,610,US
"The Wrath",movie,"Horror, Mystery",2018,tt9174388,5.3,553,"AU, CA, US"
"Walkaway Joe",movie,"Action, Drama",2020,tt4427800,5.6,1468,US
"Honest Thief",movie,"Action, Thriller",2020,tt1838556,6,59189,"AR, BR, CL, CO, MX"
"Christmas on Honeysuckle Lane",movie,"Drama, Romance",2018,tt9083646,6.2,1408,US
"An Acceptable Loss",movie,"Drama, Thriller",2018,tt7049542,5.5,1664,US
"A Man Called Jon",movie,"Comedy, Drama, Family",2015,tt4666732,6,157,US
"Playing with Fire",movie,"Comedy, Family",2019,tt9134216,5.1,16865,"CA, US"
"Return to Christmas Creek",movie,"Drama, Romance",2018,tt9103028,6.1,2444,US
"Time for Me to Come Home for Christmas",movie,"Comedy, Drama, Music",2018,tt9093130,6.6,1910,US
"Every Day Is Christmas",movie,"Drama, Fantasy, Romance",2018,tt9102152,5.9,593,US
Instakiller,movie,Thriller,2018,tt8709452,4.7,407,US
"Still Waters",movie,"Comedy, Drama",1972,tt0069313,7.6,18,"CA, US"
"Endings, Beginnings",movie,Drama,2019,tt9147456,5.6,7659,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
"The Siren",movie,"Drama, Fantasy, Horror",2019,tt7144200,4.9,710,US
"Varda by Agnès",movie,"Biography, Documentary",2019,tt9530198,7.8,2631,GB
"Mail Order Monster",movie,"Drama, Family, Sci-Fi",2018,tt4694366,4.7,644,US
"The Last Christmas Home",movie,"Drama, Family, Romance",2018,tt8420670,5.8,1150,US
"Small Town Christmas",movie,"Comedy, Drama, Romance",2018,tt9168416,6.7,2073,US
"Christmas Bells Are Ringing",movie,"Drama, Romance",2018,tt9202096,6.4,1794,US
"Are You There God? It's Me, Margaret.",movie,"Comedy, Drama, Family",2023,tt9185206,7.3,30789,US
Jungleland,movie,Drama,2019,tt8710596,6.2,7520,"CA, US"
"Volcanoes: The Fires of Creation",movie,Documentary,2018,tt6164238,7.3,99,US
"The Real Doctor Zhivago",movie,Documentary,2017,tt7609514,7.6,48,CA
"The Apollo Moon Landings",movie,,2015,,,,US
"A Monsoon Date",movie,"Drama, Fantasy, Short",2019,tt9098208,7.1,87,"AU, IN, US"
"Cattle Hill",movie,"Action, Adventure, Animation",2018,tt8941316,5.1,186,US
"Awara Abdulla",movie,Adventure,1963,tt1323568,5.6,7,"AU, IN, US"
"Last Looks",movie,"Action, Comedy, Crime",2021,tt9244554,5.8,12839,US
Mainstream,movie,"Comedy, Drama",2020,tt9224288,5,5468,CA
"All Is True",movie,"Biography, Drama, History",2018,tt9206798,6.3,5599,AU
"First Cow",movie,"Drama, Western",2019,tt9231040,7.1,22576,CA
Mijaaj,movie,"Action, Drama",2018,tt7967846,6.4,52,"AU, IN, US"
Sibyl,movie,Drama,2019,tt9173264,6,5657,FR
"The Green Knight",movie,"Adventure, Drama, Fantasy",2021,tt9243804,6.6,122508,IN
"Unser Kind",movie,Drama,2018,tt7477236,6.3,44,DE
"The Real Story of Thanksgiving",movie,History,2010,tt2158827,7.1,16,US
Arkansas,movie,"Action, Crime, Mystery",2020,tt9139586,6,16072,IN
"Ghost Killers vs. Bloody Mary",movie,"Action, Adventure, Comedy",2018,tt8753660,5.6,1780,US
Achoura,movie,"Fantasy, Horror, Thriller",2018,tt4188180,4.9,517,CA
"Prince, Son and Heir: Charles at 70",movie,Documentary,2018,tt9327424,7,44,AU
"The Amusement Park",movie,"Drama, Horror, Thriller",1975,tt9270362,6.3,3377,"AU, CA, US"
"Lethal Beauty",movie,"Drama, Thriller",2018,tt8312428,5.2,349,US
"Rust Creek",movie,"Action, Crime, Drama",2018,tt6610158,5.9,14242,US
"RuPaul's Drag Race Holi-Slay Spectacular",movie,Musical,2018,tt9217660,4.9,1196,US
"Man's First Friend",movie,Documentary,2018,tt9591824,7.8,108,US
"Church People",movie,Comedy,2021,tt3717822,5.2,447,US
"Checker Tobi und das Geheimnis unseres Planeten",movie,"Adventure, Comedy",2019,tt9090170,7.1,259,DE
"Christmas on the Coast",movie,"Drama, Romance",2017,tt6709502,5.8,468,US
Thirumagan,movie,Drama,2007,tt10327074,5.2,23,US
"Death on the Tyne",movie,Comedy,2018,tt8746310,5.9,1053,"CA, US"
"Chandler Christmas Getaway",movie,Comedy,2018,tt9202102,5.4,152,US
"Saat des Terrors",movie,"Drama, Thriller",2018,tt9280680,5.4,111,DE
"Christmas Camp",movie,"Drama, Family, Romance",2018,tt8354006,5.7,869,US
"Christmas Catch",movie,"Comedy, Crime, Romance",2018,tt8322908,5.4,1824,US
"All You Need Is Crime",movie,"Comedy, Crime, Fantasy",2019,tt7475206,5.8,1649,IT
"A Wedding for Christmas",movie,Romance,2018,tt9217772,5.3,1159,"IN, US"
Sahara,movie,"Drama, Family",1958,tt0139581,6.4,29,"AU, IN, US"
"Orphan Horse",movie,"Drama, Family",2018,tt7784788,6.5,657,US
"Christmas on Holly Lane",movie,Drama,2018,tt8583694,6.4,1140,"CA, US"
"The Sunlit Night",movie,"Drama, Romance",2019,tt8368394,6.1,2652,US
Clemency,movie,Drama,2019,tt5577494,6.5,5520,GB
"Before You Know It",movie,"Comedy, Drama",2019,tt8856090,5.3,818,BR
"The Sound of Silence",movie,Drama,2019,tt9352926,5.7,1572,"CA, US"
"Koko-di Koko-da",movie,"Drama, Fantasy, Horror",2019,tt9355200,5.8,2862,US
Care,movie,Drama,2018,tt8531560,7,433,"AU, GB"
Goatface,movie,Comedy,2018,tt9173436,7.2,74,US
"A Christmas for the Books",movie,"Comedy, Drama, Romance",2018,tt8395220,5.2,1061,US
"Bernie The Dolphin",movie,"Adventure, Comedy, Family",2018,tt7549618,4.7,1227,US
"A Christmas in Royal Fashion",movie,Romance,2018,tt9217732,5.4,850,"IN, US"
"Last and First Men",movie,"Fantasy, Mystery, Sci-Fi",2020,tt8015444,6.7,4660,"CA, GB, US"
"The Disappearance of My Mother",movie,Documentary,2019,tt9358250,7.1,417,CA
"Agni Devi",movie,"Crime, Drama",2019,tt9319880,5,86,US
"Her Only Choice",movie,Drama,2018,tt8879666,5.6,192,US
Honeyland,movie,"Documentary, Drama",2019,tt8991268,8,19682,CA
"The Wrong Todd",movie,"Comedy, Sci-Fi",2018,tt8703882,5.6,314,US
"Click & Collect",movie,Comedy,2018,tt9217716,6.8,3804,"CA, US"
"Mad Heidi",movie,"Action, Adventure, Comedy",2022,tt2943178,5.5,4555,"AU, CA"
"Casey Anthony: Her Friends Speak",movie,Documentary,2018,tt9342534,6.8,22,US
"The Burnt Orange Heresy",movie,"Drama, Mystery, Thriller",2019,tt8342680,6.1,6373,US
"Grace and Goliath",movie,Drama,2018,tt7097722,6.5,216,US
"Because You're Mine",movie,Drama,2019,tt9178064,7.3,233,DE
"American Hangman",movie,"Crime, Mystery, Thriller",2019,tt8975028,5.9,3960,"CA, US"
"The Dry",movie,"Crime, Drama, Mystery",2020,tt5144174,6.8,35367,"CA, US"
"The Show",movie,"Drama, Fantasy, Mystery",2020,tt9165824,5.7,1407,US
"Bixler High Private Eye",movie,"Adventure, Comedy, Family",2019,tt9173364,6.1,523,"AT, AU, CA, CH, DE, FR, GB, IE, IT, US"
"Snake Eyes",movie,"Action, Adventure, Crime",2021,tt8404256,5.4,45533,"CA, US"
"Love in Vienna",movie,"Comedy, Drama, Romance",2018,tt9452652,5.6,119,DE
"Almost Almost Famous",movie,"Documentary, Musical",2018,tt8548282,6.5,16,"GB, US"
"Making Babies",movie,Comedy,2018,tt6644632,5.6,867,US
"The Queens",movie,Documentary,2018,tt7970544,8.5,15,"CA, US"
Ganagandharvan,movie,"Comedy, Drama, Music",2019,tt9354674,5.8,812,IN
"Jean Paul Gaultier: Freak and Chic",movie,Documentary,2018,tt10374438,6.2,64,DE
"Natoker Moto: Like a Play",movie,Drama,2015,tt4614362,7.6,43,"AU, IN, US"
vandi,movie,Family,2018,tt7963996,6.4,76,IN
"Meine Mutter spielt verrückt",movie,"Comedy, Drama",2019,tt9011176,5.3,44,DE
"Winter Castle",movie,"Drama, Family, Romance",2019,tt9287492,6.5,2020,US
"One Winter Proposal",movie,"Comedy, Romance",2019,tt9534518,6.6,1513,US
SnowComing,movie,"Adventure, Family, Romance",2019,tt9323966,6.4,1423,US
"A Winter Princess",movie,Romance,2019,tt9556730,6.4,2135,US
"Winter Love Story",movie,Romance,2019,tt9556756,7,2044,US
"Happy Log",movie,"Action, Adventure, Drama",2016,tt2499358,5.5,77,US
"Rise of the Footsoldier: The Heist",movie,"Action, Comedy, Crime",2019,tt8769300,5.5,2106,"GB, IE"
"The Moon",movie,Horror,2018,,,,US
Pornomochi,movie,"Crime, Drama",2018,tt8142712,6.1,242,"AU, IN"
"The Closet",movie,"Horror, Mystery",2020,tt11727052,5.7,2716,CA
"Shobdo Kolpo Droom",movie,Drama,2018,tt8665816,4.8,15,US
"The Last Hangover",movie,"Comedy, Short",2018,tt9476490,6.4,2446,BR
"The Wrong Patient",movie,Thriller,2018,tt8771590,5,496,US
"Ruby Herring Mysteries: Silent Witness",movie,"Crime, Mystery",2019,tt9466236,6.3,1192,US
"Deadly Patient",movie,Thriller,2018,tt8084572,4.9,351,US
"How to Build a Girl",movie,Comedy,2019,tt4193072,6,5227,"CA, US"
"The Least of These: The Graham Staines Story",movie,Drama,2019,tt9376172,5.8,968,US
Impetigore,movie,"Horror, Mystery, Thriller",2019,tt9000302,6.6,7879,"AU, CA, US"
"Ron Funches: Giggle Fit",movie,Comedy,2019,tt9618280,6.2,129,"AU, US"
"Family Album",movie,Drama,2015,tt4675974,5.2,180,"AU, IN, US"
"Bist du glücklich?",movie,"Drama, Romance",2018,tt8599904,7.1,116,DE
"The Outside Story",movie,Drama,2020,tt9350934,6.5,690,US
"The Banishing",movie,"Horror, Mystery, Thriller",2020,tt7329642,4.5,2895,"AU, CA, US"
"James Davis: Live from the Town",movie,Comedy,2019,tt9662980,6.2,25,US
"The Ghoul Log",movie,"Horror, Family",2018,,,,"CA, US"
"Alte Bande",movie,"Comedy, Crime",2019,tt10943226,5.9,66,DE
"Here Comes Hell",movie,"Comedy, Horror",2019,tt7947624,5,1021,CA
"Gunpowder Milkshake",movie,"Action, Crime, Thriller",2021,tt8368408,6.1,52687,IN
"Fireball: Visitors from Darker Worlds",movie,Documentary,2020,tt9203832,7,3812,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Horror Noire: A History of Black Horror",movie,Documentary,2019,tt9567548,7.5,2142,"CA, US"
"Death of a Cheerleader",movie,"Crime, Drama, Thriller",2019,tt9165642,5.1,572,US
"To Every Nation: The Witness Trilogy",movie,Animation,2017,tt8873842,7.9,23,US
"The Operative",movie,"Action, Drama, Mystery",2019,tt8000718,5.8,7758,IN
Harpoon,movie,"Comedy, Horror, Thriller",2019,tt7831358,5.9,6330,CA
Piranhas,movie,"Crime, Drama",2019,tt8740778,6.5,5405,DE
Lampenfieber,movie,"Documentary, Music",2019,tt9638532,6.6,16,DE
"Valentine in the Vineyard",movie,"Comedy, Romance",2019,tt9556850,6.2,1226,US
"Love, Romance, & Chocolate",movie,Romance,2019,tt9552488,6.8,2183,US
"The Job",movie,"Crime, Drama, Thriller",2019,tt9760514,6,179,DE
Juvva,movie,"Action, Comedy, Drama",2018,tt8108214,4.1,24,"IN, US"
"Fall Girls",movie,Comedy,2019,tt9033386,3.9,286,US
"Gretchen Carlson: Breaking the Silence",movie,Documentary,2019,tt8558952,,,US
"The Long Walk",movie,"Drama, Horror, Mystery",2019,tt6800268,6.9,710,CA
Arivumani,movie,Drama,2004,,,,US
"How to Be a Good Wife",movie,"Comedy, Drama",2020,tt10441958,5.8,2270,DE
"On the Rocks",movie,"Comedy, Drama, Romance",2020,tt9606374,6.4,37368,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, US, VE, ZA"
